ds,y
2011-08-25 11:31:00,75.36
2011-08-25 11:36:00,482.54
2011-08-25 11:40:00,510.32
2011-08-25 11:46:00,338.54
2011-08-25 11:59:00,628.38
2011-08-25 12:06:00,451.91999999999996
2011-08-25 12:10:00,472.54
2011-08-25 12:11:00,496.3
2011-08-25 12:12:00,115.34
2011-08-25 12:13:00,121.25
2011-08-25 12:26:00,243.1
2011-08-25 12:33:00,295.3
2011-08-25 12:46:00,134.75
2011-08-25 12:50:00,378.0
2011-08-25 12:57:00,309.5
2011-08-25 12:59:00,322.32
2011-08-25 13:12:00,470.40000000000003
2011-08-25 13:24:00,318.92
2011-08-25 13:33:00,190.1
2011-08-25 13:40:00,249.72
2011-08-25 13:46:00,644.34
2011-08-25 13:54:00,284.55
2011-08-25 14:13:00,662.5600000000001
2011-08-25 14:21:00,622.84
2011-08-25 14:23:00,331.26
2011-08-25 14:34:00,222.96
2011-08-25 14:42:00,630.68
2011-08-25 14:50:00,550.75
2011-08-25 14:51:00,153.0
2011-08-25 15:04:00,1066.8300000000002
2011-08-25 15:09:00,106.03
2011-08-25 15:10:00,404.8
2011-08-25 15:12:00,385.78
2011-08-25 15:18:00,154.24
2011-08-25 15:21:00,601.88
2011-08-25 15:22:00,343.36
2011-08-25 15:34:00,38.41
2011-08-25 15:35:00,372.37
2011-08-25 15:47:00,184.0
2011-08-25 15:49:00,129.75
2011-08-25 15:50:00,138.14
2011-08-25 17:21:00,314.70000000000005
2011-08-25 17:22:00,691.21
2011-08-25 18:45:00,150.35
2011-08-25 19:39:00,157.18
2011-08-25 19:45:00,51.300000000000004
2011-08-25 19:48:00,64.79
2011-08-25 19:55:00,80.17999999999999
2011-08-26 08:59:00,410.55
2011-08-26 09:37:00,478.96000000000004
2011-08-26 09:55:00,1062.24
2011-08-26 09:58:00,333.44
2011-08-26 10:32:00,301.92
2011-08-26 10:50:00,872.02
2011-08-26 11:18:00,577.94
2011-08-26 11:19:00,125.85
2011-08-26 11:24:00,432.0
2011-08-26 11:35:00,130.99
2011-08-26 11:40:00,498.48
2011-08-26 11:47:00,352.36
2011-08-26 11:48:00,940.8000000000001
2011-08-26 11:53:00,851.09
2011-08-26 11:54:00,346.01
2011-08-26 11:58:00,472.13
2011-08-26 12:36:00,306.19
2011-08-26 12:41:00,551.03
2011-08-26 12:44:00,185.9
2011-08-26 12:49:00,231.1
2011-08-26 12:54:00,278.74
2011-08-26 12:55:00,143.74
2011-08-26 13:00:00,388.12
2011-08-26 13:16:00,162.48000000000002
2011-08-26 13:22:00,336.34
2011-08-26 13:25:00,301.92
2011-08-26 13:56:00,196.32999999999998
2011-08-26 14:04:00,581.82
2011-08-26 14:13:00,15.0
2011-08-26 14:17:00,6429.639999999999
2011-08-26 14:20:00,998.4
2011-08-26 14:23:00,191.1
2011-08-26 14:29:00,640.14
2011-08-26 14:40:00,285.16
2011-08-26 14:44:00,748.86
2011-08-26 14:45:00,1273.3700000000001
2011-08-26 14:51:00,126.39000000000001
2011-08-26 15:25:00,329.67
2011-08-26 15:38:00,76.32000000000001
2011-08-26 15:44:00,1130.95
2011-08-28 10:15:00,244.8
2011-08-28 10:21:00,287.84999999999997
2011-08-28 10:40:00,385.47
2011-08-28 10:43:00,103.24000000000001
2011-08-28 10:54:00,35.400000000000006
2011-08-28 11:01:00,130.99
2011-08-28 11:02:00,352.23
2011-08-28 11:19:00,130.8
2011-08-28 11:25:00,137.19
2011-08-28 11:55:00,161.74
2011-08-28 12:00:00,19.8
2011-08-28 12:01:00,312.98
2011-08-28 12:06:00,124.16
2011-08-28 12:11:00,169.38
2011-08-28 12:16:00,264.73
2011-08-28 12:28:00,232.49
2011-08-28 12:29:00,291.43
2011-08-28 12:31:00,803.02
2011-08-28 12:43:00,85.92
2011-08-28 12:44:00,290.86
2011-08-28 12:57:00,365.78
2011-08-28 13:08:00,233.67000000000002
2011-08-28 13:18:00,525.61
2011-08-28 13:32:00,1241.99
2011-08-28 13:35:00,627.64
2011-08-28 13:42:00,505.8
2011-08-28 14:00:00,186.9
2011-08-28 14:16:00,44.370000000000005
2011-08-28 14:28:00,155.31
2011-08-28 14:39:00,195.48
2011-08-28 14:53:00,642.4200000000001
2011-08-28 15:01:00,151.52
2011-08-28 15:17:00,125.77
2011-08-28 15:25:00,178.7
2011-08-28 15:27:00,238.34
2011-08-28 15:58:00,315.72
2011-08-28 16:09:00,387.06
2011-08-30 08:15:00,403.83000000000004
2011-08-30 09:36:00,462.75
2011-08-30 10:07:00,1862.7
2011-08-30 10:20:00,612.09
2011-08-30 10:49:00,21.84
2011-08-30 11:32:00,1103.49
2011-08-30 11:37:00,537.0
2011-08-30 11:54:00,214.8
2011-08-30 12:00:00,239.53
2011-08-30 12:11:00,125.92
2011-08-30 12:16:00,221.46
2011-08-30 12:32:00,291.24
2011-08-30 12:45:00,161.16000000000003
2011-08-30 13:47:00,308.46999999999997
2011-08-30 14:09:00,211.89
2011-08-30 15:16:00,309.38
2011-08-30 15:37:00,242.6
2011-08-30 15:42:00,762.58
2011-08-30 16:43:00,390.78000000000003
2011-08-30 16:53:00,211.96
2011-08-30 17:23:00,109.7
2011-08-31 08:55:00,198.98
2011-08-31 09:10:00,307.42
2011-08-31 09:11:00,4257.0599999999995
2011-08-31 09:44:00,140.0
2011-08-31 09:55:00,386.64
2011-08-31 10:06:00,308.69
2011-08-31 10:21:00,15.0
2011-08-31 10:24:00,145.0
2011-08-31 10:30:00,390.98
2011-08-31 10:40:00,128.95
2011-08-31 10:42:00,397.24
2011-08-31 10:46:00,340.0
2011-08-31 10:47:00,979.64
2011-08-31 10:55:00,16.9
2011-08-31 11:06:00,292.68
2011-08-31 11:22:00,1330.44
2011-08-31 11:25:00,138.24
2011-08-31 11:40:00,111.0
2011-08-31 11:50:00,314.28000000000003
2011-08-31 12:11:00,383.4
2011-08-31 12:18:00,250.8
2011-08-31 12:31:00,219.0
2011-08-31 12:33:00,424.06
2011-08-31 13:23:00,275.7
2011-08-31 13:31:00,290.52
2011-08-31 13:37:00,537.96
2011-08-31 13:55:00,195.15
2011-08-31 13:56:00,682.19
2011-08-31 14:22:00,116.56
2011-08-31 14:28:00,224.64
2011-08-31 14:35:00,189.8
2011-08-31 14:52:00,237.9
2011-08-31 15:07:00,1565.82
2011-08-31 15:08:00,34.8
2011-08-31 15:13:00,102.48
2011-08-31 15:30:00,1179.64
2011-08-31 15:35:00,138.39999999999998
2011-08-31 15:49:00,222.04
2011-08-31 16:09:00,260.35
2011-08-31 16:28:00,1724.8
2011-08-31 17:12:00,566.38
2011-08-31 17:16:00,506.36
2011-09-01 08:25:00,40.0
2011-09-01 09:15:00,75.3
2011-09-01 09:19:00,334.46000000000004
2011-09-01 09:39:00,576.74
2011-09-01 09:57:00,52.5
2011-09-01 10:03:00,137.38
2011-09-01 10:11:00,318.01
2011-09-01 10:28:00,343.05
2011-09-01 10:36:00,307.62
2011-09-01 10:38:00,428.6
2011-09-01 11:15:00,345.1
2011-09-01 11:22:00,252.11
2011-09-01 11:30:00,2297.52
2011-09-01 11:33:00,2576.04
2011-09-01 11:38:00,422.08
2011-09-01 11:41:00,183.60000000000002
2011-09-01 11:43:00,149.70000000000002
2011-09-01 11:48:00,476.76000000000005
2011-09-01 11:56:00,480.0
2011-09-01 12:09:00,509.01
2011-09-01 12:16:00,126.5
2011-09-01 12:17:00,180.1
2011-09-01 12:28:00,118.8
2011-09-01 12:34:00,319.95
2011-09-01 12:41:00,515.17
2011-09-01 12:46:00,322.98
2011-09-01 12:50:00,550.98
2011-09-01 13:40:00,345.14
2011-09-01 13:46:00,152.64000000000001
2011-09-01 13:47:00,3.3
2011-09-01 13:50:00,3190.52
2011-09-01 13:51:00,208.8
2011-09-01 13:53:00,459.92
2011-09-01 14:13:00,174.06
2011-09-01 14:26:00,5590.67
2011-09-01 14:29:00,521.52
2011-09-01 14:42:00,386.66
2011-09-01 14:47:00,143.8
2011-09-01 14:57:00,49.5
2011-09-01 14:58:00,608.1
2011-09-01 15:04:00,305.28000000000003
2011-09-01 15:08:00,85.92
2011-09-01 15:21:00,25.0
2011-09-01 15:52:00,1386.0
2011-09-01 15:56:00,111.03
2011-09-01 15:59:00,11.55
2011-09-01 16:16:00,249.76
2011-09-01 16:18:00,346.98
2011-09-01 16:30:00,435.44
2011-09-01 16:41:00,676.36
2011-09-01 16:44:00,227.85
2011-09-01 16:45:00,410.1
2011-09-01 16:46:00,377.55
2011-09-01 16:50:00,305.96000000000004
2011-09-01 16:59:00,112.75
2011-09-01 17:09:00,191.74
2011-09-01 17:14:00,198.54000000000002
2011-09-01 17:19:00,2242.3199999999997
2011-09-01 17:20:00,1638.24
2011-09-01 17:38:00,114.60000000000001
2011-09-01 17:40:00,207.36
2011-09-01 17:45:00,975.54
2011-09-01 18:07:00,387.52
2011-09-01 18:20:00,149.35
2011-09-01 18:49:00,373.8
2011-09-01 18:54:00,821.0
2011-09-01 19:08:00,386.74
2011-09-01 19:11:00,207.73
2011-09-01 19:34:00,121.92
2011-09-02 08:50:00,301.2
2011-09-02 09:09:00,1250.4
2011-09-02 09:24:00,1585.92
2011-09-02 09:43:00,402.0
2011-09-02 09:45:00,399.34000000000003
2011-09-02 09:48:00,301.85
2011-09-02 09:51:00,608.08
2011-09-02 10:05:00,1047.12
2011-09-02 10:06:00,822.24
2011-09-02 10:13:00,89.06
2011-09-02 10:20:00,770.9300000000001
2011-09-02 10:21:00,125.44999999999999
2011-09-02 10:24:00,306.96
2011-09-02 10:27:00,642.28
2011-09-02 10:31:00,543.6
2011-09-02 10:34:00,112.86
2011-09-02 10:38:00,115.31
2011-09-02 10:42:00,171.5
2011-09-02 10:49:00,11.309999999999999
2011-09-02 10:53:00,465.68
2011-09-02 11:34:00,1821.6
2011-09-02 11:42:00,309.45
2011-09-02 11:43:00,731.28
2011-09-02 11:53:00,4913.52
2011-09-02 11:54:00,553.08
2011-09-02 11:59:00,561.6
2011-09-02 12:01:00,317.0
2011-09-02 12:25:00,300.2
2011-09-02 12:33:00,344.88
2011-09-02 12:37:00,145.02
2011-09-02 12:51:00,416.24
2011-09-02 12:52:00,311.85
2011-09-02 13:00:00,598.38
2011-09-02 13:01:00,560.54
2011-09-02 13:10:00,461.77
2011-09-02 13:14:00,269.58
2011-09-02 13:15:00,65.1
2011-09-02 13:18:00,157.6
2011-09-02 13:22:00,312.64
2011-09-02 13:41:00,120.02
2011-09-02 13:48:00,267.8
2011-09-02 13:50:00,241.0
2011-09-02 13:54:00,107.36
2011-09-02 13:55:00,33.0
2011-09-02 13:59:00,115.1
2011-09-02 14:09:00,381.54
2011-09-02 14:23:00,230.3
2011-09-02 14:39:00,82.36
2011-09-02 14:42:00,180.47000000000003
2011-09-02 14:56:00,697.59
2011-09-02 15:05:00,162.72
2011-09-02 15:12:00,852.8
2011-09-02 15:20:00,220.2
2011-09-02 15:23:00,429.38
2011-09-02 15:45:00,489.54
2011-09-02 15:48:00,269.16999999999996
2011-09-02 15:50:00,50.4
2011-09-02 15:56:00,460.25
2011-09-02 16:43:00,363.79
2011-09-02 16:50:00,820.24
2011-09-02 16:53:00,3.12
2011-09-02 17:38:00,401.28999999999996
2011-09-04 10:35:00,72.84
2011-09-04 10:51:00,220.04
2011-09-04 10:59:00,170.9
2011-09-04 11:00:00,300.13
2011-09-04 11:12:00,117.48
2011-09-04 11:15:00,316.62
2011-09-04 11:17:00,835.08
2011-09-04 11:22:00,454.55
2011-09-04 11:36:00,629.04
2011-09-04 11:49:00,431.73
2011-09-04 11:54:00,121.2
2011-09-04 12:00:00,583.33
2011-09-04 12:04:00,295.03999999999996
2011-09-04 12:07:00,897.19
2011-09-04 12:09:00,309.15
2011-09-04 12:10:00,158.37
2011-09-04 12:23:00,91.86
2011-09-04 12:24:00,300.04
2011-09-04 12:41:00,131.81
2011-09-04 12:49:00,235.54
2011-09-04 12:54:00,182.12
2011-09-04 13:07:00,347.5
2011-09-04 13:15:00,471.59
2011-09-04 13:16:00,242.61
2011-09-04 13:20:00,124.5
2011-09-04 13:35:00,672.66
2011-09-04 13:38:00,34.0
2011-09-04 13:45:00,360.96
2011-09-04 13:48:00,568.25
2011-09-04 13:56:00,715.26
2011-09-04 14:06:00,761.6800000000001
2011-09-04 14:08:00,110.04
2011-09-04 14:09:00,819.26
2011-09-04 14:22:00,891.82
2011-09-04 14:36:00,128.9
2011-09-04 14:50:00,397.15
2011-09-04 15:19:00,400.24
2011-09-04 15:20:00,625.1
2011-09-04 15:21:00,84.45
2011-09-04 15:22:00,323.16
2011-09-04 15:37:00,752.67
2011-09-04 15:52:00,316.84000000000003
2011-09-04 16:05:00,582.9
2011-09-04 16:08:00,117.15
2011-09-04 16:12:00,227.68
2011-09-05 09:07:00,538.8000000000001
2011-09-05 09:16:00,477.7
2011-09-05 09:20:00,859.6800000000001
2011-09-05 09:24:00,1414.64
2011-09-05 09:34:00,224.8
2011-09-05 09:38:00,304.95
2011-09-05 09:45:00,367.4
2011-09-05 09:46:00,581.39
2011-09-05 09:48:00,147.7
2011-09-05 09:49:00,367.33000000000004
2011-09-05 10:00:00,591.3
2011-09-05 10:06:00,275.7
2011-09-05 10:12:00,859.32
2011-09-05 10:15:00,385.04
2011-09-05 10:27:00,423.5
2011-09-05 10:34:00,50.0
2011-09-05 10:47:00,7335.06
2011-09-05 10:48:00,958.8000000000001
2011-09-05 11:18:00,193.32
2011-09-05 11:19:00,307.03000000000003
2011-09-05 11:27:00,102.0
2011-09-05 11:31:00,122.22
2011-09-05 11:38:00,205.3
2011-09-05 11:41:00,2251.94
2011-09-05 11:43:00,177.60000000000002
2011-09-05 11:51:00,770.88
2011-09-05 11:52:00,1092.35
2011-09-05 12:00:00,572.39
2011-09-05 12:06:00,497.61
2011-09-05 12:18:00,183.82999999999998
2011-09-05 12:20:00,131.64
2011-09-05 12:21:00,48.3
2011-09-05 12:24:00,7.5
2011-09-05 12:35:00,134.9
2011-09-05 12:36:00,1298.18
2011-09-05 12:41:00,253.55
2011-09-05 13:10:00,315.17
2011-09-05 13:22:00,339.86
2011-09-05 13:38:00,537.3
2011-09-05 13:50:00,299.67
2011-09-05 13:52:00,691.2
2011-09-05 13:53:00,324.50000000000006
2011-09-05 13:54:00,657.6000000000001
2011-09-05 14:07:00,344.07
2011-09-05 14:11:00,312.49
2011-09-05 14:13:00,447.62
2011-09-05 14:27:00,301.32
2011-09-05 14:30:00,213.04
2011-09-05 14:56:00,357.34
2011-09-05 14:57:00,401.94
2011-09-05 15:17:00,457.7
2011-09-05 15:19:00,263.2
2011-09-05 15:20:00,82.75
2011-09-05 15:26:00,472.64
2011-09-05 15:40:00,347.88
2011-09-05 15:49:00,1226.16
2011-09-05 15:56:00,655.91
2011-09-05 16:22:00,235.85
2011-09-05 16:27:00,478.9
2011-09-05 17:36:00,673.94
2011-09-05 17:44:00,488.21
2011-09-06 08:34:00,174.86
2011-09-06 09:15:00,378.75
2011-09-06 09:18:00,149.12
2011-09-06 09:23:00,656.46
2011-09-06 09:34:00,556.26
2011-09-06 09:45:00,340.56
2011-09-06 09:49:00,224.28
2011-09-06 09:51:00,2184.59
2011-09-06 09:53:00,238.68
2011-09-06 10:04:00,209.8
2011-09-06 10:12:00,310.6
2011-09-06 10:27:00,100.8
2011-09-06 10:42:00,833.0600000000001
2011-09-06 10:46:00,189.6
2011-09-06 10:53:00,638.4000000000001
2011-09-06 11:29:00,301.80000000000007
2011-09-06 11:53:00,185.0
2011-09-06 11:55:00,537.9
2011-09-06 11:58:00,1457.38
2011-09-06 12:00:00,549.7
2011-09-06 12:01:00,25.200000000000003
2011-09-06 12:02:00,472.3
2011-09-06 12:10:00,257.8
2011-09-06 12:11:00,164.4
2011-09-06 12:15:00,385.81
2011-09-06 12:25:00,15.0
2011-09-06 12:27:00,459.45
2011-09-06 12:30:00,582.8000000000001
2011-09-06 12:31:00,430.32
2011-09-06 12:32:00,354.62
2011-09-06 12:38:00,4321.0
2011-09-06 12:44:00,228.84
2011-09-06 12:48:00,151.74
2011-09-06 12:56:00,258.64
2011-09-06 13:11:00,163.8
2011-09-06 13:20:00,503.08000000000004
2011-09-06 13:29:00,382.66
2011-09-06 13:46:00,358.84000000000003
2011-09-06 13:47:00,16.5
2011-09-06 14:09:00,939.96
2011-09-06 14:19:00,520.3
2011-09-06 14:23:00,577.55
2011-09-06 14:29:00,262.40000000000003
2011-09-06 14:32:00,300.7
2011-09-06 14:38:00,724.01
2011-09-06 14:53:00,106.80000000000001
2011-09-06 15:04:00,159.85000000000002
2011-09-06 15:14:00,477.93
2011-09-06 15:30:00,64.0
2011-09-06 15:34:00,701.38
2011-09-06 15:48:00,303.92
2011-09-06 15:53:00,18.72
2011-09-06 16:02:00,359.05
2011-09-06 16:57:00,200.0
2011-09-07 08:18:00,353.48
2011-09-07 09:15:00,591.14
2011-09-07 09:33:00,189.60000000000002
2011-09-07 09:37:00,180.12
2011-09-07 09:40:00,177.60000000000002
2011-09-07 09:45:00,567.6
2011-09-07 09:57:00,260.63
2011-09-07 10:07:00,266.48
2011-09-07 10:23:00,809.07
2011-09-07 10:28:00,549.24
2011-09-07 10:36:00,174.71
2011-09-07 10:38:00,871.25
2011-09-07 10:51:00,868.3100000000001
2011-09-07 10:55:00,315.2
2011-09-07 10:56:00,23.0
2011-09-07 11:32:00,127.37
2011-09-07 11:41:00,3200.2799999999997
2011-09-07 11:43:00,393.40000000000003
2011-09-07 11:46:00,313.6
2011-09-07 12:10:00,149.64000000000001
2011-09-07 12:19:00,331.24
2011-09-07 12:21:00,588.3000000000001
2011-09-07 12:41:00,121.5
2011-09-07 12:50:00,323.68
2011-09-07 12:55:00,524.85
2011-09-07 13:06:00,637.29
2011-09-07 13:19:00,413.99
2011-09-07 13:22:00,1035.82
2011-09-07 13:30:00,324.96
2011-09-07 14:09:00,155.8
2011-09-07 14:13:00,1464.58
2011-09-07 14:30:00,534.24
2011-09-07 14:40:00,426.07000000000005
2011-09-07 14:41:00,9.36
2011-09-07 14:47:00,20.8
2011-09-07 14:56:00,349.35
2011-09-07 15:00:00,402.79
2011-09-07 15:07:00,1304.7
2011-09-07 15:10:00,15.0
2011-09-07 15:13:00,304.24
2011-09-07 15:34:00,1094.9
2011-09-07 15:43:00,89.64
2011-09-07 15:52:00,480.52
2011-09-07 16:00:00,504.35
2011-09-07 16:27:00,127.73
2011-09-08 08:56:00,591.02
2011-09-08 09:13:00,416.90000000000003
2011-09-08 09:51:00,308.9
2011-09-08 10:00:00,590.4
2011-09-08 10:01:00,360.48
2011-09-08 10:02:00,310.2
2011-09-08 10:11:00,91.32000000000001
2011-09-08 10:32:00,1057.18
2011-09-08 10:35:00,626.76
2011-09-08 10:43:00,15.0
2011-09-08 10:45:00,443.0
2011-09-08 10:49:00,829.44
2011-09-08 10:52:00,126.74000000000001
2011-09-08 11:27:00,2227.28
2011-09-08 11:28:00,2.08
2011-09-08 11:44:00,371.7
2011-09-08 11:46:00,425.04
2011-09-08 11:48:00,418.34000000000003
2011-09-08 11:53:00,14.99
2011-09-08 11:56:00,161.69
2011-09-08 12:01:00,286.86
2011-09-08 12:04:00,205.83
2011-09-08 12:05:00,390.47
2011-09-08 12:16:00,1260.68
2011-09-08 12:19:00,45.78
2011-09-08 12:20:00,591.9
2011-09-08 12:27:00,412.71
2011-09-08 12:42:00,459.56
2011-09-08 12:44:00,423.09
2011-09-08 12:47:00,494.65
2011-09-08 12:48:00,496.44
2011-09-08 12:51:00,538.4
2011-09-08 12:55:00,159.79
2011-09-08 12:56:00,74.4
2011-09-08 12:57:00,121.81
2011-09-08 12:58:00,320.0
2011-09-08 13:07:00,242.27
2011-09-08 13:17:00,413.58
2011-09-08 13:26:00,483.57
2011-09-08 13:38:00,794.53
2011-09-08 13:48:00,961.5799999999999
2011-09-08 13:53:00,182.9
2011-09-08 13:54:00,421.18
2011-09-08 13:55:00,25.200000000000003
2011-09-08 13:57:00,105.0
2011-09-08 14:02:00,78.9
2011-09-08 14:19:00,117.36
2011-09-08 14:21:00,322.77
2011-09-08 14:28:00,309.79
2011-09-08 14:35:00,324.0
2011-09-08 14:42:00,86.0
2011-09-08 14:53:00,186.32
2011-09-08 14:57:00,120.97999999999999
2011-09-08 15:04:00,205.8
2011-09-08 15:05:00,221.84
2011-09-08 15:08:00,4.11
2011-09-08 15:16:00,357.99
2011-09-08 15:22:00,86.0
2011-09-08 15:36:00,318.4
2011-09-08 15:39:00,482.07
2011-09-08 15:41:00,170.88
2011-09-08 19:58:00,354.53000000000003
2011-09-09 08:48:00,344.9
2011-09-09 09:03:00,205.67000000000002
2011-09-09 09:13:00,1087.7
2011-09-09 09:38:00,296.64
2011-09-09 09:52:00,985.62
2011-09-09 10:05:00,15.0
2011-09-09 10:09:00,324.59000000000003
2011-09-09 10:10:00,85.92
2011-09-09 10:12:00,188.5
2011-09-09 10:16:00,584.4
2011-09-09 10:24:00,493.4
2011-09-09 10:31:00,998.8800000000001
2011-09-09 10:37:00,143.8
2011-09-09 10:42:00,998.6
2011-09-09 10:47:00,158.4
2011-09-09 10:51:00,425.2
2011-09-09 10:54:00,15.5
2011-09-09 11:15:00,585.11
2011-09-09 11:46:00,282.31
2011-09-09 11:48:00,1304.7
2011-09-09 12:09:00,185.83999999999997
2011-09-09 12:11:00,140.5
2011-09-09 12:22:00,158.88
2011-09-09 12:24:00,508.96
2011-09-09 12:36:00,158.96
2011-09-09 12:41:00,141.9
2011-09-09 13:01:00,165.0
2011-09-09 13:02:00,296.62
2011-09-09 13:14:00,192.6
2011-09-09 13:19:00,139.5
2011-09-09 13:20:00,206.45
2011-09-09 13:26:00,442.66
2011-09-09 13:34:00,165.20000000000002
2011-09-09 13:37:00,1010.95
2011-09-09 13:42:00,298.9
2011-09-09 13:44:00,2608.11
2011-09-09 13:47:00,148.8
2011-09-09 13:58:00,393.85
2011-09-09 14:12:00,441.91
2011-09-09 14:14:00,111.78
2011-09-09 14:18:00,98.1
2011-09-09 14:22:00,337.74
2011-09-09 14:47:00,318.35
2011-09-09 14:58:00,340.38
2011-09-09 15:00:00,34.65
2011-09-09 15:02:00,1210.32
2011-09-09 15:03:00,7.65
2011-09-09 15:09:00,1732.93
2011-09-09 15:10:00,51.0
2011-09-09 15:11:00,109.15
2011-09-09 15:17:00,119.62
2011-09-09 15:25:00,35.7
2011-09-09 15:51:00,1001.36
2011-09-09 15:53:00,2243.7
2011-09-11 10:35:00,77.55
2011-09-11 10:39:00,204.60000000000002
2011-09-11 10:42:00,1912.06
2011-09-11 10:52:00,889.4000000000001
2011-09-11 10:53:00,174.84
2011-09-11 10:57:00,418.84
2011-09-11 10:58:00,478.98
2011-09-11 11:04:00,1005.54
2011-09-11 11:08:00,252.73000000000002
2011-09-11 11:17:00,418.06
2011-09-11 11:19:00,175.4
2011-09-11 11:24:00,291.17
2011-09-11 11:26:00,544.52
2011-09-11 11:29:00,137.56
2011-09-11 11:30:00,254.76000000000002
2011-09-11 11:56:00,160.6
2011-09-11 11:57:00,33.9
2011-09-11 11:58:00,126.00000000000001
2011-09-11 11:59:00,451.97
2011-09-11 12:00:00,1028.04
2011-09-11 12:03:00,316.6
2011-09-11 12:06:00,140.96
2011-09-11 12:09:00,473.3
2011-09-11 12:10:00,344.88
2011-09-11 12:13:00,215.87
2011-09-11 12:15:00,11.97
2011-09-11 12:16:00,384.9
2011-09-11 12:23:00,1783.24
2011-09-11 12:27:00,112.38
2011-09-11 12:34:00,855.6
2011-09-11 12:45:00,4338.28
2011-09-11 12:46:00,378.64
2011-09-11 12:56:00,277.55
2011-09-11 13:07:00,97.73
2011-09-11 13:16:00,103.30000000000001
2011-09-11 13:22:00,297.36
2011-09-11 13:32:00,356.11
2011-09-11 13:38:00,292.24
2011-09-11 13:39:00,237.22
2011-09-11 13:40:00,848.98
2011-09-11 13:44:00,1228.83
2011-09-11 13:51:00,399.37
2011-09-11 13:56:00,245.32999999999998
2011-09-11 13:58:00,795.64
2011-09-11 14:00:00,305.82
2011-09-11 14:01:00,305.62
2011-09-11 14:05:00,302.15
2011-09-11 14:09:00,249.17000000000002
2011-09-11 14:15:00,1948.35
2011-09-11 14:29:00,1638.34
2011-09-11 14:34:00,612.4
2011-09-11 14:49:00,160.20000000000002
2011-09-11 14:51:00,517.6800000000001
2011-09-11 14:58:00,331.56
2011-09-11 15:11:00,133.37
2011-09-11 15:18:00,291.63
2011-09-11 15:20:00,231.56
2011-09-11 15:24:00,800.9
2011-09-11 15:31:00,769.8100000000001
2011-09-11 15:35:00,929.28
2011-09-11 15:41:00,449.65999999999997
2011-09-11 15:44:00,453.39
2011-09-11 15:47:00,202.53
2011-09-11 15:50:00,89.52
2011-09-11 15:52:00,159.31
2011-09-11 15:59:00,329.44
2011-09-11 16:05:00,299.34000000000003
2011-09-11 16:06:00,114.84
2011-09-11 16:09:00,8.25
2011-09-12 08:24:00,307.92
2011-09-12 09:03:00,343.8
2011-09-12 09:26:00,523.25
2011-09-12 09:36:00,336.64
2011-09-12 09:37:00,656.23
2011-09-12 09:38:00,321.52
2011-09-12 09:39:00,1468.58
2011-09-12 09:41:00,170.1
2011-09-12 09:43:00,339.83
2011-09-12 09:57:00,405.86
2011-09-12 10:01:00,326.48
2011-09-12 10:19:00,778.65
2011-09-12 10:47:00,217.3
2011-09-12 11:25:00,853.6800000000001
2011-09-12 11:41:00,382.48
2011-09-12 11:44:00,5.95
2011-09-12 11:58:00,145.72
2011-09-12 12:11:00,547.02
2011-09-12 12:19:00,153.72
2011-09-12 12:20:00,207.57
2011-09-12 12:24:00,410.08
2011-09-12 12:27:00,1250.71
2011-09-12 12:32:00,466.75
2011-09-12 12:45:00,680.14
2011-09-12 12:48:00,683.8
2011-09-12 12:51:00,553.74
2011-09-12 12:54:00,142.82
2011-09-12 13:10:00,309.05
2011-09-12 13:11:00,620.4
2011-09-12 13:16:00,1517.54
2011-09-12 13:34:00,278.4
2011-09-12 13:38:00,501.9
2011-09-12 13:41:00,1304.04
2011-09-12 13:43:00,1246.33
2011-09-12 13:50:00,205.10999999999999
2011-09-12 13:55:00,278.43
2011-09-12 13:56:00,183.08
2011-09-12 14:15:00,381.5
2011-09-12 14:22:00,175.9
2011-09-12 14:23:00,663.24
2011-09-12 14:24:00,638.0600000000001
2011-09-12 14:37:00,85.0
2011-09-12 14:39:00,303.36
2011-09-12 14:40:00,88.56
2011-09-12 14:54:00,987.9399999999999
2011-09-12 15:01:00,636.44
2011-09-12 15:04:00,302.2
2011-09-12 15:14:00,285.22
2011-09-12 15:19:00,330.92
2011-09-12 15:23:00,302.19
2011-09-12 15:29:00,308.89
2011-09-12 15:31:00,291.8
2011-09-12 15:32:00,331.14
2011-09-12 15:43:00,637.92
2011-09-12 16:06:00,169.9
2011-09-12 16:12:00,711.53
2011-09-12 16:14:00,912.18
2011-09-12 16:23:00,84.5
2011-09-12 16:45:00,21.0
2011-09-12 17:58:00,3.35
2011-09-13 09:03:00,483.39
2011-09-13 09:07:00,340.2
2011-09-13 09:17:00,266.97
2011-09-13 09:33:00,1253.0
2011-09-13 09:43:00,1319.78
2011-09-13 09:47:00,414.82
2011-09-13 09:48:00,223.84
2011-09-13 09:49:00,181.6
2011-09-13 09:59:00,293.14
2011-09-13 10:03:00,358.2
2011-09-13 10:16:00,361.27
2011-09-13 10:17:00,556.3
2011-09-13 10:25:00,294.24
2011-09-13 10:34:00,94.32000000000001
2011-09-13 11:12:00,4114.08
2011-09-13 11:14:00,811.24
2011-09-13 11:24:00,158.17
2011-09-13 11:26:00,161.19
2011-09-13 11:34:00,740.4200000000001
2011-09-13 11:39:00,921.4
2011-09-13 11:41:00,96.6
2011-09-13 11:47:00,8518.72
2011-09-13 11:51:00,679.69
2011-09-13 11:52:00,431.97
2011-09-13 12:09:00,356.6
